,name,id,gender,modularity,degree,bridge,start,end,congregation,duration
291,Brian Distelberg,291,male,16,3,false,2018.0,2022.0,shear,4.0
2474,Robert Gioielli,2474,male,2,3,false,2018.0,2022.0,shear,4.0
2118,Michael Read,2118,male,15,4,false,2018.0,2022.0,shear,4.0
1849,Lucien Holness,1849,male,20,7,false,2018.0,2022.0,shear,4.0
1995,Mary Sarah Bilder,1995,female,16,5,false,2018.0,2022.0,shear,4.0
916,Franklin Sammons,916,male,11,8,false,2018.0,2022.0,shear,4.0
1856,Lyman Trumball,1856,male,5,4,false,2018.0,2022.0,shear,4.0
698,Derek Litvak,698,male,3,4,false,2018.0,2022.0,shear,4.0
1511,Joshua Steedman,1511,male,59,4,false,2018.0,2022.0,shear,4.0
927,G. Ugo Nwokeji,927,male,5,8,false,2018.0,2022.0,shear,4.0
1518,Jud Campbell,1518,male,16,5,false,2018.0,2022.0,shear,4.0
2554,Rusty Bouseman,2554,male,20,3,false,2018.0,2022.0,shear,4.0
1764,Lee B. Wilson,1764,male,3,4,false,2018.0,2022.0,shear,4.0
1868,Mairin Odle,1868,female,15,4,false,2018.0,2022.0,shear,4.0
7,Aaron Karl Luedtke,7,male,15,4,false,2018.0,2022.0,shear,4.0
1125,James Dupey,1125,male,5,8,false,2018.0,2022.0,shear,4.0
1179,Jamie L. Brummitt,1179,female,59,3,false,2018.0,2022.0,shear,4.0
1137,James J. Ashton,1137,male,59,4,false,2018.0,2022.0,shear,4.0
1361,John Dickinson,1361,male,48,5,false,2018.0,2022.0,shear,4.0
2277,Patrick Spero,2277,male,32,5,false,2018.0,2022.0,shear,4.0
2496,Robert Parker,2496,male,32,5,false,2018.0,2022.0,shear,4.0
522,Cory James Young,522,male,20,7,false,2018.0,2022.0,shear,4.0
70,Alicia Maggard,70,female,11,4,false,2018.0,2022.0,shear,4.0
150,Ann Daly,150,female,5,12,false,2018.0,2022.0,shear,4.0
1830,Loren Michael Mortimer,1830,male,15,3,false,2018.0,2022.0,shear,4.0
1493,Joseph P. Slaughter,1493,male,11,10,false,2018.0,2022.0,shear,4.0
1629,Katrina Ponti,1629,female,24,12,false,2018.0,2022.0,shear,4.0
1157,James R. Wils,1157,male,59,3,false,2018.0,2022.0,shear,4.0
344,C. Joseph Genetin-Pilawa,344,male,15,3,false,2018.0,2022.0,shear,4.0
1489,Joseph M. Adelman,1489,male,14,7,false,2018.0,2022.0,shear,4.0
1129,James E. Seelye,1129,male,24,3,false,2018.0,2022.0,shear,4.0
526,Craig Bruce Smith,526,male,26,4,false,2018.0,2022.0,shear,4.0
805,Elizabeth Eubanks,805,female,15,3,false,2018.0,2022.0,shear,4.0
1762,Leah Richier,1762,female,5,7,false,2018.0,2022.0,shear,4.0
449,Chris Magra,449,male,3,4,false,2018.0,2022.0,shear,4.0
2442,Richard Veit,2442,male,15,4,false,2018.0,2022.0,shear,4.0
1191,Jane Manners,1191,female,16,8,false,2018.0,2022.0,shear,4.0
210,Ashley Sanders Garcia,210,female,26,4,false,2018.0,2022.0,shear,4.0
1281,Jenny Hale Pulsipher,1281,female,14,4,false,2018.0,2022.0,shear,4.0
27,Adam Rowe,27,male,5,4,false,2018.0,2022.0,shear,4.0
25,Adam Q. Stauffer,25,male,33,3,false,2018.0,2022.0,shear,4.0
2342,Philip Troutman,2342,male,20,4,false,2018.0,2022.0,shear,4.0
1543,Julien Maudit,1543,male,11,5,false,2018.0,2022.0,shear,4.0
2591,Sara Georgini,2591,female,48,7,false,2018.0,2022.0,shear,4.0
585,Daniel Livesay,585,male,21,4,false,2018.0,2022.0,shear,4.0
2877,Tom Thumb,2877,male,0,4,false,2018.0,2022.0,shear,4.0
2393,Rebecca Shumway,2393,female,5,8,false,2018.0,2022.0,shear,4.0
2170,Nancy Gallman,2170,female,15,5,false,2018.0,2022.0,shear,4.0
2854,Timothy Fritz,2854,male,15,5,false,2018.0,2022.0,shear,4.0
2239,Nikolas Bowie,2239,male,16,5,false,2018.0,2022.0,shear,4.0
1063,Idolina Hernandez,1063,female,21,6,false,2018.0,2022.0,shear,4.0
2240,Nina Halty,2240,female,16,4,false,2018.0,2022.0,shear,4.0
2578,Samuel Negus,2578,male,0,4,false,2018.0,2022.0,shear,4.0
1642,Kelly Kean Sharp,1642,female,11,4,false,2018.0,2022.0,shear,4.0
1038,Henry Buehner,1038,male,3,4,false,2018.0,2022.0,shear,4.0
1244,Jeffrey Mahas,1244,male,5,8,false,2018.0,2022.0,shear,4.0
2062,Merry Ellen Scofield,2062,female,36,4,false,2018.0,2022.0,shear,4.0
1749,Lawerence Celani,1749,male,16,4,false,2018.0,2022.0,shear,4.0
754,Duncan M. Knox,754,male,59,4,false,2018.0,2022.0,shear,4.0
930,Gabrielle Guillerm,930,female,31,9,false,2018.0,2022.0,shear,4.0
1453,Jonathan E. Gienapp,1453,male,16,9,false,2018.0,2022.0,shear,4.0
2733,Steven Carl Smith,2733,male,11,9,false,2019.0,2022.0,shear,3.0
299,Brian Neumann,299,male,11,3,false,2019.0,2022.0,shear,3.0
1645,Kelly Sharp,1645,female,20,5,false,2019.0,2022.0,shear,3.0
293,Brian Franklin,293,male,0,4,false,2019.0,2022.0,shear,3.0
902,Francesca Genesio,902,female,3,4,false,2019.0,2022.0,shear,3.0
2388,Rebecca Brenner,2388,female,0,4,false,2019.0,2022.0,shear,3.0
250,Bennett Parten,250,male,11,3,false,2019.0,2022.0,shear,3.0
1651,Kendra T. Field,1651,female,32,4,false,2019.0,2022.0,shear,3.0
2146,Miya Carey,2146,female,3,3,false,2019.0,2022.0,shear,3.0
2231,Nicole Schroeder,2231,female,36,7,false,2019.0,2022.0,shear,3.0
878,Erin M. Holmes,878,female,36,4,false,2019.0,2022.0,shear,3.0
870,Erika Gibson,870,female,20,5,false,2019.0,2022.0,shear,3.0
213,Audrey Mallet,213,female,3,4,false,2019.0,2022.0,shear,3.0
2335,Peter Wirzbicki,2335,male,11,5,false,2019.0,2022.0,shear,3.0
2889,Tyson F. Reeder,2889,male,11,7,false,2019.0,2022.0,shear,3.0
1739,Laura Rosanne Adderley,1739,female,20,7,false,2019.0,2022.0,shear,3.0
363,Carla Cevasco,363,female,20,5,false,2019.0,2022.0,shear,3.0
2245,Nora Murphy,2245,female,3,3,false,2019.0,2022.0,shear,3.0
359,Carine Lounissi,359,female,3,4,false,2019.0,2022.0,shear,3.0
2247,Nora Slonimsky,2247,female,11,19,false,2019.0,2022.0,shear,3.0
333,Bryan E. Norwood,333,male,6,7,false,2019.0,2022.0,shear,3.0
1859,Lynne Zacek Bassett,1859,female,35,3,false,2019.0,2022.0,shear,3.0
2939,Westenley Alcenat,2939,male,20,9,false,2019.0,2022.0,shear,3.0
2943,Whitney Stewart,2943,male,14,15,false,2019.0,2022.0,shear,3.0
238,Ben Irvin,238,male,36,4,false,2019.0,2022.0,shear,3.0
1333,Johanna Ortner,1333,female,14,5,false,2019.0,2022.0,shear,3.0
662,David Silkenat,662,male,11,4,false,2019.0,2022.0,shear,3.0
1799,Linda Garbaye,1799,female,3,4,false,2019.0,2022.0,shear,3.0
2985,Yoni Appelbaum,2985,male,11,4,false,2019.0,2022.0,shear,3.0
1714,Kyle Volk,1714,female,11,4,false,2019.0,2022.0,shear,3.0
209,Ashley Rose Young,209,female,20,5,false,2019.0,2022.0,shear,3.0
1928,Mark Edward Lender,1928,male,26,5,false,2019.0,2022.0,shear,3.0
2812,Theda Perdue,2812,female,15,6,false,2019.0,2022.0,shear,3.0
1670,Kerri Greenidge,1670,female,3,3,false,2019.0,2022.0,shear,3.0
2798,Taylor Haberle,2798,male,20,5,false,2019.0,2022.0,shear,3.0
866,Erica R. Johnson,866,female,21,3,false,2019.0,2022.0,shear,3.0
2803,Terrance Evans Rucker,2803,male,48,5,false,2019.0,2022.0,shear,3.0
1677,Kevin Hooper,1677,male,19,4,false,2019.0,2022.0,shear,3.0
1678,Kevin Kaufmann,1678,male,34,4,false,2019.0,2022.0,shear,3.0
2371,Rachel Weil,2371,female,5,5,false,2019.0,2022.0,shear,3.0
1268,Jennifer L. Brady,1268,female,30,3,false,2019.0,2022.0,shear,3.0
316,Brooks R. Winfree,316,male,19,4,false,2019.0,2022.0,shear,3.0
1687,Kimberly Sherman,1687,female,11,5,false,2019.0,2022.0,shear,3.0
833,Emilie Mitran,833,female,3,4,false,2019.0,2022.0,shear,3.0
314,Brooke Newman,314,female,21,3,false,2019.0,2022.0,shear,3.0
1273,Jennifer Muenz,1273,female,11,4,false,2019.0,2022.0,shear,3.0
2227,Nicole Hemmer,2227,female,32,4,false,2019.0,2022.0,shear,3.0
2228,Nicole Mahoney,2228,female,16,3,false,2019.0,2022.0,shear,3.0
821,Elizabeth White Nelson,821,female,36,4,false,2019.0,2022.0,shear,3.0
1636,Kellen Heniford,1636,male,20,17,false,2019.0,2022.0,shear,3.0
2403,Ricardo A. Herrera,2403,male,26,5,false,2019.0,2022.0,shear,3.0
2097,Michael Haggerty,2097,male,5,5,false,2019.0,2022.0,shear,3.0
1471,Jordan Bratt,1471,male,11,4,false,2019.0,2022.0,shear,3.0
390,Casey Schmitt,390,female,21,3,false,2019.0,2022.0,shear,3.0
146,Angelis Hopkins,146,unknown,3,3,false,2019.0,2022.0,shear,3.0
289,Brian D. Carroll,289,male,55,4,false,2019.0,2022.0,shear,3.0
168,Anne Eller,168,female,21,3,false,2019.0,2022.0,shear,3.0
169,Anne Farrar Hyde,169,female,21,4,false,2019.0,2022.0,shear,3.0
1600,Katheryn P. Viens,1600,female,34,4,false,2019.0,2022.0,shear,3.0
1105,Jacqueline Reynoso,1105,female,55,4,false,2019.0,2022.0,shear,3.0
1104,Jacqueline Carr,1104,female,14,4,false,2019.0,2022.0,shear,3.0
1102,Jacob Lee,1102,male,15,7,false,2019.0,2022.0,shear,3.0
537,Crystal Webster,537,female,20,4,false,2019.0,2022.0,shear,3.0
263,Bonnie M. Miller,263,female,36,4,false,2019.0,2022.0,shear,3.0
2552,Ruma Chopra,2552,female,11,3,false,2019.0,2022.0,shear,3.0
2164,Nadine Zimmerli,2164,female,0,4,false,2019.0,2022.0,shear,3.0
2577,Samuel Davis,2577,male,19,4,false,2019.0,2022.0,shear,3.0
1175,James Whitelaw,1175,male,55,4,false,2019.0,2022.0,shear,3.0
1066,Irving Eran Zelnik,1066,male,35,3,false,2019.0,2022.0,shear,3.0
1030,Heather Schoenfeld,1030,female,5,5,false,2019.0,2022.0,shear,3.0
2643,Sean Gallagher,2643,male,5,6,false,2019.0,2022.0,shear,3.0
1590,Katherine Carper,1590,female,11,9,false,2019.0,2022.0,shear,3.0
1177,Jameson R. Sweet,1177,male,5,6,false,2019.0,2022.0,shear,3.0
1067,Isabela Morales,1067,female,32,9,false,2019.0,2022.0,shear,3.0
2046,Meagan Wierda,2046,female,20,3,false,2019.0,2022.0,shear,3.0
999,Greta Swain,999,female,11,4,false,2019.0,2022.0,shear,3.0
2184,Natalie Zacek,2184,female,11,5,false,2019.0,2022.0,shear,3.0
1582,Kate Cart,1582,female,59,3,false,2019.0,2022.0,shear,3.0
2087,Michael E. Jirik,2087,male,20,4,false,2019.0,2022.0,shear,3.0
99,Amy G. Richter,99,female,14,4,false,2019.0,2022.0,shear,3.0
2448,Rob Parkinson,2448,male,21,9,false,2019.0,2022.0,shear,3.0
120,Andrew Denson,120,male,15,6,false,2019.0,2022.0,shear,3.0
528,Craig Gallagher,528,male,55,4,false,2019.0,2022.0,shear,3.0
2073,Michael Bell,2073,male,55,4,false,2019.0,2022.0,shear,3.0
2613,Sarah Pearlman Shapiro,2613,female,20,9,false,2019.0,2022.0,shear,3.0
1027,Heather Kopelson,1027,female,15,2,false,2019.0,2022.0,shear,3.0
199,Armin Mattes,199,male,16,3,false,2019.0,2022.0,shear,3.0
2208,Nicholas Bellantoni,2208,male,55,4,false,2019.0,2022.0,shear,3.0
1421,John Ryan Fischer,1421,male,15,3,false,2019.0,2022.0,shear,3.0
2504,Robert Taber,2504,male,21,6,male_bridge,2019.0,2022.0,shear,3.0
1490,Joseph M. Gabriel,1490,male,34,4,false,2019.0,2022.0,shear,3.0
1233,Jeffers Lennox,1233,male,55,4,false,2019.0,2022.0,shear,3.0
272,Brandon Proia,272,male,32,4,false,2019.0,2022.0,shear,3.0
558,Dana Stefanelli,558,female,26,5,false,2019.0,2022.0,shear,3.0
1536,Julie L. Reed,1536,female,15,10,false,2019.0,2022.0,shear,3.0
163,Anna O. Law,163,female,11,4,false,2019.0,2022.0,shear,3.0
2051,Megan R. Brett,2051,female,11,5,false,2019.0,2022.0,shear,3.0
279,Brenna Holland,279,female,5,4,false,2021.0,2022.0,shear,1.0
1734,Laura Ellyn Smith,1734,female,11,4,false,2021.0,2022.0,shear,1.0
1031,Heesoo Cho,1031,unknown,32,6,false,2021.0,2022.0,shear,1.0
2590,Sara E. Johnson,2590,female,33,4,false,2021.0,2022.0,shear,1.0
362,Carl Robert Keyes,362,male,5,4,false,2021.0,2022.0,shear,1.0
2574,Sam Watson,2574,male,15,8,false,2021.0,2022.0,shear,1.0
1290,Jessica Criales,1290,female,24,4,false,2021.0,2022.0,shear,1.0
22,Adam Mcneil,22,male,16,9,false,2021.0,2022.0,shear,1.0
1708,Kyera Singleton,1708,female,14,6,false,2021.0,2022.0,shear,1.0
1558,Kaelyn Grace Apple,1558,female,23,3,false,2021.0,2022.0,shear,1.0
1712,Kyle Jackson,1712,female,11,10,false,2021.0,2022.0,shear,1.0
1553,Justine Meberg,1553,female,15,4,false,2021.0,2022.0,shear,1.0
1304,Jill Vaum Rothschild,1304,female,21,5,false,2021.0,2022.0,shear,1.0
2891,Ussama Makdisi,2891,male,15,3,false,2021.0,2022.0,shear,1.0
1052,Holly Rine,1052,female,3,3,false,2021.0,2022.0,shear,1.0
2072,Michael Baysa,2072,male,24,4,false,2021.0,2022.0,shear,1.0
1284,Jerrad P. Pacatte,1284,unknown,3,3,false,2021.0,2022.0,shear,1.0
1548,Justene Hill Edwards,1548,female,21,3,false,2021.0,2022.0,shear,1.0
2210,Nicholas Dipucchio,2210,male,32,6,false,2021.0,2022.0,shear,1.0
407,Catherine Treesh,407,female,11,3,false,2021.0,2022.0,shear,1.0
122,Andrew Edwards,122,male,5,5,false,2021.0,2022.0,shear,1.0
636,David Houpt,636,male,11,6,false,2021.0,2022.0,shear,1.0
791,Elise A. Mitchell,791,female,33,4,false,2021.0,2022.0,shear,1.0
1404,John N. Blanton,1404,male,20,4,false,2021.0,2022.0,shear,1.0
1299,Jesús Guillermo Ruiz,1299,male,36,5,false,2021.0,2022.0,shear,1.0
176,Anne Marie Martin,176,female,11,5,false,2021.0,2022.0,shear,1.0
72,Alison E. Dolbier,72,female,20,5,false,2021.0,2022.0,shear,1.0
1884,Marcus Nevius,1884,male,15,7,false,2021.0,2022.0,shear,1.0
2569,Sabrina Bocanegra,2569,female,20,5,false,2021.0,2022.0,shear,1.0
415,Chad Holmes,415,male,2,4,false,2021.0,2022.0,shear,1.0
1336,John A. Ragosta,1336,male,48,4,false,2021.0,2022.0,shear,1.0
2521,Roger A. Bailey,2521,male,16,7,false,2021.0,2022.0,shear,1.0
700,Desmond Jagmohan,700,male,16,4,false,2021.0,2022.0,shear,1.0
1494,Joseph Ross,1494,male,32,3,false,2021.0,2022.0,shear,1.0
697,Derek Kane O’leary,697,male,21,5,false,2021.0,2022.0,shear,1.0
1791,Lina Del Castillo,1791,female,11,5,false,2021.0,2022.0,shear,1.0
2129,Michel Gobat,2129,male,11,5,false,2021.0,2022.0,shear,1.0
2968,William M. Gouge,2968,male,5,5,false,2021.0,2022.0,shear,1.0
524,Courtney Joseph,524,female,5,7,false,2021.0,2022.0,shear,1.0
160,Anna Leigh Todd,160,female,34,4,false,2021.0,2022.0,shear,1.0
1805,Lindsay Marshall,1805,female,15,5,false,2021.0,2022.0,shear,1.0
234,Bayard Miller,234,male,20,10,male_bridge,2021.0,2022.0,shear,1.0
1350,John C. Winters,1350,male,21,5,false,2021.0,2022.0,shear,1.0
1153,James P. Mcclure,1153,male,20,5,false,2021.0,2022.0,shear,1.0
2141,Minami Nishioka,2141,female,11,4,false,2021.0,2022.0,shear,1.0
1819,Lisa Rose Lamson,1819,female,2,3,false,2021.0,2022.0,shear,1.0
466,Christopher Allison,466,male,16,4,false,2021.0,2022.0,shear,1.0
2952,William Ewald,2952,male,3,3,false,2021.0,2022.0,shear,1.0
2527,Roland Bohr,2527,male,16,4,false,2021.0,2022.0,shear,1.0
455,Christian Ayne Crouch,455,male,5,8,false,2021.0,2022.0,shear,1.0
1181,Jamie Warren,1181,female,15,3,false,2021.0,2022.0,shear,1.0
1531,Julia Wallace Bernier,1531,female,21,3,false,2021.0,2022.0,shear,1.0
1529,Julia Lewandoski,1529,female,16,4,false,2021.0,2022.0,shear,1.0
242,Benjamin Bankhurst,242,male,20,5,false,2021.0,2022.0,shear,1.0
1873,Mandy L. Cooper,1873,female,34,4,false,2021.0,2022.0,shear,1.0
355,Camille Davis,355,female,16,4,false,2021.0,2022.0,shear,1.0
219,Bailey Yellen,219,female,20,4,false,2021.0,2022.0,shear,1.0
1085,J. Patrick Mullins,1085,male,16,4,false,2021.0,2022.0,shear,1.0
468,Christopher Apap,468,male,16,3,false,2021.0,2022.0,shear,1.0
15,Abraham Gibson,15,male,15,5,false,2021.0,2022.0,shear,1.0
1090,J.T. Jamieson,1090,male,23,3,false,2021.0,2022.0,shear,1.0
1514,Joy Giguere,1514,female,15,3,false,2021.0,2022.0,shear,1.0
1098,Jackson Pearson,1098,male,16,4,false,2021.0,2022.0,shear,1.0
1855,Lydia Mattice Brandt,1855,female,21,5,false,2021.0,2022.0,shear,1.0
718,Donald C. Jackson,718,male,16,4,false,2021.0,2022.0,shear,1.0
2941,Whitney Barlow Robles,2941,male,15,5,false,2021.0,2022.0,shear,1.0
1701,Kristin O’brassill-Kulfan,1701,female,2,7,female_bridge,2021.0,2022.0,shear,1.0
67,Alice Baumgartner,67,female,15,7,false,2021.0,2022.0,shear,1.0
52,Alex Roland,52,male,16,4,false,2021.0,2022.0,shear,1.0
444,Cho-Chien Feng,444,unknown,16,4,false,2021.0,2022.0,shear,1.0
2033,Maureen Santelli,2033,female,15,3,false,2021.0,2022.0,shear,1.0
2197,Neal Millikan,2197,male,3,3,false,2021.0,2022.0,shear,1.0
2753,Susan Ferber,2753,female,16,5,false,2021.0,2022.0,shear,1.0
436,Charlotte Hand,436,female,45,4,false,2021.0,2022.0,shear,1.0
1673,Kevin Birth,1673,male,45,4,false,2021.0,2022.0,shear,1.0
1445,Jonah Estess,1445,male,5,5,false,2021.0,2022.0,shear,1.0
1446,Jonah Rowen,1446,male,6,4,false,2021.0,2022.0,shear,1.0
395,Catherine Adams,395,female,5,3,false,2021.0,2022.0,shear,1.0
446,Chris Bonner,446,male,27,7,false,2021.0,2022.0,shear,1.0
947,Geneva Smith,947,female,16,4,false,2021.0,2022.0,shear,1.0
593,Daniel R. Moy,593,male,16,4,false,2021.0,2022.0,shear,1.0
559,Dana Wiggins Logan,559,female,23,3,false,2021.0,2022.0,shear,1.0
2642,Sean Fraga,2642,male,16,7,male_bridge,2021.0,2022.0,shear,1.0
2222,Nicolás Alejandro González Quintero,2222,male,11,5,false,2021.0,2022.0,shear,1.0
1681,Kevin Vrevich,1681,male,0,7,false,2021.0,2022.0,shear,1.0
2746,Sung Yup Kim,2746,male,2,4,false,2021.0,2022.0,shear,1.0
2795,Tara A. Dudley,2795,female,6,4,false,2021.0,2022.0,shear,1.0
2667,Sharon Leon,2667,female,14,6,false,2021.0,2022.0,shear,1.0
899,Felicia Y. Thomas,899,female,3,3,false,2021.0,2022.0,shear,1.0
954,George Ironstrack,954,male,14,6,false,2021.0,2022.0,shear,1.0
2685,Sophie Fitzmaurice,2685,female,16,4,false,2021.0,2022.0,shear,1.0
2680,Simeon Simeonov,2680,male,24,3,false,2021.0,2022.0,shear,1.0
2189,Nathan Perl-Rosenthal,2189,male,36,5,false,2021.0,2022.0,shear,1.0
1413,John R. Legg,1413,male,5,3,false,2021.0,2022.0,shear,1.0
570,Daniel Druckenbrod,570,male,20,5,false,2021.0,2022.0,shear,1.0
882,Etienne Benson,882,male,15,5,false,2021.0,2022.0,shear,1.0
974,Gloria Mccahon Whiting,974,female,3,3,false,2021.0,2022.0,shear,1.0
385,Carrie Glenn,385,female,34,8,false,2021.0,2022.0,shear,1.0
1435,John Wendt,1435,male,15,4,false,2021.0,2022.0,shear,1.0
54,Alexander Chaparro-Silva,54,male,11,5,false,2021.0,2022.0,shear,1.0
893,Fabrício Prado,893,male,11,3,false,2021.0,2022.0,shear,1.0
976,Grace Mallon,976,female,11,8,false,2021.0,2022.0,shear,1.0
2670,Sheila Arnold,2670,female,14,6,false,2021.0,2022.0,shear,1.0
1261,Jennifer E. Stertzer,1261,female,20,5,false,2021.0,2022.0,shear,1.0
2762,Susan Johnson,2762,female,2,3,false,2021.0,2022.0,shear,1.0
845,Emily Wells,845,female,16,3,false,2021.0,2022.0,shear,1.0
1658,Kenneth Hafertepe,1658,male,6,4,false,2021.0,2022.0,shear,1.0
74,Alison Mann,74,female,14,6,false,2021.0,2022.0,shear,1.0
2209,Nicholas Cole,2209,male,3,3,false,2021.0,2022.0,shear,1.0
36,Alaina E. Roberts,36,female,21,5,false,2021.0,2022.0,shear,1.0
1198,Janet Polasky,1198,female,36,5,false,2021.0,2022.0,shear,1.0
1565,Kara M. French,1565,female,14,3,false,2021.0,2022.0,shear,1.0
1624,Katie Moore,1624,female,5,5,false,2021.0,2022.0,shear,1.0
2144,Mitchell Edward Oxford,2144,male,14,3,false,2021.0,2022.0,shear,1.0
2229,Nicole Mansfield Wright,2229,female,16,4,false,2021.0,2022.0,shear,1.0
388,Carroll P. Kakel,388,male,15,4,false,2021.0,2022.0,shear,1.0
106,Amy Murrell Taylor,106,female,19,3,false,2021.0,2022.0,shear,1.0
1697,Kristen Tegtmeier Oertel,1697,female,23,3,false,2021.0,2022.0,shear,1.0
207,Ashley Farmer,207,female,21,4,false,2021.0,2022.0,shear,1.0
910,Frank J. Cirillo,910,male,11,4,false,2021.0,2022.0,shear,1.0
1201,Jared Ross Hardesty,1201,male,3,3,false,2021.0,2022.0,shear,1.0
2358,R.J. Knight,2358,unknown,33,4,false,2021.0,2022.0,shear,1.0
2400,Rhonda Barlow,2400,female,16,4,false,2021.0,2022.0,shear,1.0
2224,Nicole Breault,2224,female,2,4,false,2021.0,2022.0,shear,1.0
1271,Jennifer Monroe Mccutchen,1271,female,15,8,false,2021.0,2022.0,shear,1.0
1006,Gwen Westerman,1006,female,5,3,false,2021.0,2022.0,shear,1.0
1204,Jason Hauser,1204,male,20,5,false,2021.0,2022.0,shear,1.0
1700,Kristin O,1700,female,2,4,false,2021.0,2022.0,shear,1.0
64,Alexis Wells-Oghoghomeh,64,male,24,4,false,2021.0,2022.0,shear,1.0
413,Celso Castilho,413,male,3,5,false,2022.0,2022.0,shear,0.0
267,Brad Rittenhouse,267,male,34,5,false,2022.0,2022.0,shear,0.0
2989,Zachary Conn,2989,male,15,4,false,2022.0,2022.0,shear,0.0
8,Aaron Luedtke,8,male,15,4,false,2022.0,2022.0,shear,0.0
276,Brendan Gillis,276,male,61,5,false,2022.0,2022.0,shear,0.0
340,C. Brooke Lansing,340,male,15,3,false,2022.0,2022.0,shear,0.0
2142,Miriam Liebman,2142,female,20,4,false,2022.0,2022.0,shear,0.0
334,Bryan Lapointe,334,male,20,3,false,2022.0,2022.0,shear,0.0
2983,Yoav Hamdani,2983,male,15,4,false,2022.0,2022.0,shear,0.0
1632,Keely Smith,1632,female,15,5,false,2022.0,2022.0,shear,0.0
710,Dillon L. Streifeneder,710,male,61,5,false,2022.0,2022.0,shear,0.0
2389,Rebecca Brenner Graham,2389,female,48,4,false,2022.0,2022.0,shear,0.0
2980,Woody Holton,2980,male,11,8,false,2022.0,2022.0,shear,0.0
1431,John Thomas Peyton,1431,male,3,3,false,2022.0,2022.0,shear,0.0
2975,William Thomas,2975,male,32,4,false,2022.0,2022.0,shear,0.0
2508,Roberts Poinsett,2508,male,11,5,false,2022.0,2022.0,shear,0.0
2204,Nelva Williamson,2204,female,48,4,false,2022.0,2022.0,shear,0.0
2506,Robert Watson,2506,male,3,5,false,2022.0,2022.0,shear,0.0
1253,Jen Dorsey,1253,female,48,4,false,2022.0,2022.0,shear,0.0
1792,Lina Maria Del Castillo,1792,female,3,5,false,2022.0,2022.0,shear,0.0
273,Breanna Moore,273,female,20,3,false,2022.0,2022.0,shear,0.0
270,Brandon Dean,270,male,3,3,false,2022.0,2022.0,shear,0.0
1156,James R. Stoner,1156,male,61,4,false,2022.0,2022.0,shear,0.0
494,Christopher P. Lehman,494,male,61,4,false,2022.0,2022.0,shear,0.0
1366,John Ellis,1366,male,45,3,false,2022.0,2022.0,shear,0.0
59,Alexandra Garrett,59,female,20,4,false,2022.0,2022.0,shear,0.0
2149,Molly Nebiolo,2149,female,34,5,false,2022.0,2022.0,shear,0.0
901,Frances Bell,901,female,20,4,false,2022.0,2022.0,shear,0.0
2013,Matthew Goetz,2013,male,11,5,false,2022.0,2022.0,shear,0.0
1343,John Barbry,1343,male,26,2,false,2022.0,2022.0,shear,0.0
573,Daniel Ferrell,573,male,32,3,false,2022.0,2022.0,shear,0.0
905,Francis Russo,905,male,48,3,false,2022.0,2022.0,shear,0.0
1028,Heather Menefee,1028,female,3,3,false,2022.0,2022.0,shear,0.0
2469,Robert Elder,2469,male,61,4,false,2022.0,2022.0,shear,0.0
125,Andrew Hargroder,125,male,15,4,false,2022.0,2022.0,shear,0.0
843,Emily Sneff,843,female,11,4,false,2022.0,2022.0,shear,0.0
2880,Tracy L. Barnett,2880,female,16,4,false,2022.0,2022.0,shear,0.0
1297,Jessica Serfilippi,1297,female,11,6,false,2022.0,2022.0,shear,0.0
1900,Maria Esther Hammack,1900,female,5,7,false,2022.0,2022.0,shear,0.0
1296,Jessica Parr,1296,female,34,5,false,2022.0,2022.0,shear,0.0
1010,Hampton Smith,1010,male,45,3,false,2022.0,2022.0,shear,0.0
2078,Michael Borsk,2078,male,5,4,false,2022.0,2022.0,shear,0.0
2343,Philip Yaure,2343,male,61,4,false,2022.0,2022.0,shear,0.0
510,Cody Nager,510,male,20,4,false,2022.0,2022.0,shear,0.0
448,Chris Dier,448,male,48,4,false,2022.0,2022.0,shear,0.0
789,Elisabeth M. Tatum,789,female,61,5,false,2022.0,2022.0,shear,0.0
